cmt_col,labels
E đag rank vàng a tính thuê a cày nma sợ bị cno hành xong a lại đổ lỗi tại đồng đội tại bên kia tol thì khổ ngta :(( huhu,0.0
Ngu người,1.0
phải tới. Cùng lắm 9 tháng 10 ngày đẻ thêm đứa nữa. Tốn thêm 2tr/th là ok. Công ty ko để đc xài bao,0.0
Lag à anh ưi,0.0
loại ăn cướp mà,2.0
đéo cho xin lỗi,1.0
"RIết thằng ad chửi nhảm quá, cp1 gì thì chửi bệnh viện. Lôi cả cái đất nước vào làm gì :))",2.0
con mL thắm đâu,1.0
A Di Đà Phật mong là dịch sẽ đập tắc,0.0
"não cùn thì s mà hiểu đc, thích thì tự ib m dọa ai thế??bố đây đếch rảnh tiếp chuyện vs lũ ko não",1.0
 kêu rách cho vai chính giống thiên an đi b,1.0
Chill phết:)),0.0
Xin lỗi cái (.),0.0
"đánh hay thì tung hô đánh ngu thì ""content thôi"", tẩy trắng hay đấy. Content đếu phải conten oke ?",0.0
"Chỉ có mấy con chó phản động ba que mới thích thú đọc những tin kiểu này để xuyên tạc chống phá! Nhưng cái bạn yên tâm là lũ chúng nó chỉ là 1 trong hàng triệu người dân vn thôi, ko làm ăn đk gì đâu! :))) chỉ nên mạng sủa sáng, sủa tối, sủa trưa, để",2.0
yogurt oi loc raaaaa,0.0
Nghiệp quật là có thật,0.0
Bọn ruồi phát sáng như bọn m chỉ có thế,1.0
Nói vậy có ngành du lịch để làm gì?,0.0
hoy đi may cũng vay à có khác gì ai đâu mà bênh gái hả vào thông tin coi thì quả thật trẻ trâu chơi ff,1.0
"Brian Le thằng Vr toàn tự mèo khen mèo dài đuôi, tự nâng mình hạ thấp người khác, nết xấu, mõm là giỏi. Kêu thằng J k biết nốt nhạc, thế thằng J đúng chuẩn thần đồng âm nhạc, sáng tác cả chục bài Big Hit, thằng học nhạc viện HQ hít khói, không bằng số … Xem thêm",2.0
đánh ngu cày thuê cc,1.0
chứ k phải đăng stt hay cmt băng ngôn ngữ của sv hả=))) trẻ nghé tưởng mình dễ thương,1.0
Tông môn mày,2.0
Chết là phải toàn thành phần óc chó đua xe không,2.0
Lê Hà Thư vẫn cứ là ok:))),0.0
Xin là xin Vĩnh biệt cụ,0.0
Gọi mấy thằng CA là phải dí thẳng tiền cho chúng nó.ko là đến già chúng nó cũng chả quan tâm,1.0
hhhhh bị chưởi đell biết nhục Đúng là nói ko khôn ra tưởng là mình ngầu,1.0
Lol bắt Trọng tài như cc,1.0
ohh weoo thiệc là mắc cừi~~,0.0
Con mụ thần kinh,2.0
đủ kiều lừa !!! Huỳnh Như,0.0
Bọn này nên lấy búa đập hết mấy ngón tay của nó đi rồi cho vào tù mới hả được giận. Có sức khỏe mà lại đi làm những CV không ai chấp nhận được như vậy.,2.0
"""kkk ông nhõi kia chắc 2k5 2k6 sáng vẫn xin mẹ tiền mua xôi cứ vào đây để trình bày"" có chỗ nào hỏi rank gì à =)))))",0.0
à thế ba chửi con thì sao ba cho tiền ăn học sao con nguuu quá v,2.0
Cầm tiền r lượn Mỏ cứ như dính đờm )),0.0
chiến sũ cái cc là cái lũ cướp bóc nhơ nhớt xác định khoác lên cái ao màu vàng là xác định cái nghề chặn cướp của nhân dân. Đuỵt mẹ nói lên cái từ chiến sĩ nghe mắc ói.,2.0
Diện Trần,0.0
bú win chứ vào toàn thuê diễn viên qua t gặp hai game t ẻ lên đầu mà,1.0
Bố thằng chó😡😡,2.0
"K bắt đc, thì bà cũng bắt",0.0
Chết mẹ đi địt cụ thằng trọng tài,2.0
Duy Trần gửi cho em xin vd với ạ,0.0
So cái địt cụ mày,2.0
Con Linh nó vẫn chứng nào tật nấy . Vì bản chất của nó là vậy. 😏,1.0
Hả dạ,0.0
Chơi quả tướng 200 năm mà thua nhìn có chán ko,0.0
chụp cái qả ảnh đéo phải địa chỉ cụ thể xong trốn chui nhủi nhục như con chó ấy =)),2.0
Tức nước vỡ bờ. Cả một lũ chó hại dân,2.0
1 phút 30 giây. À ko 1 giây là fb bạn bay luôn,0.0
Mình hiểu uống sao không tan mỡ bụng chị  Ba vàng  Ngọc  cũng  giàu.   Hóa cho  nên đồng. Hùi hụi cho tới tháng  tám,0.0
Nguyễn Mạnh kinh thế,0.0
"Nga Tran Chính xác là có nghề chuổi mướn, và cũng gánh nghiệp hộ người khác. Mấy đứa đó ngoài xã hội bất tài, nên phải nấp lên mxh dưới 1 thân phận khác",0.0
Ko những hư mà còn bị luột sạch đồ nữa,0.0
Bọn này nên cho vào tù mãn đời thì xh mới tốt đẹp,1.0
Trời dang dòm ngó Tôi mày,1.0
Ủa lạc đâu ra mấy con chó này thế =)) Tao bảo cno sống chậm thôi chứ tao bảo ông bà già chúng m sống chậm à mà vào sủa :))?,2.0
"sao trêu bạn vậy. Sản phẩm nghe như cức vậy mà bác nỡ lấy cái l ra so sánh, mất giá cái l quá nha",1.0
xàm lồn,1.0
mà thôi nói với cái loại vô văn hoá như mày . phải dùng từ ngữ của loài chó để nói vs mày . mai tao kêu con chó nhà tao nó sủa vs mày,2.0
May giau qua ha sao may duoc tien cua chi minh hieu😡😠😈 sao may mat day qua da may,2.0
"bạn ơi J vào thẳng bài viết của ổng để comment nhưng ko nhận đc chút hồi âm nào nhé, cái stt ổng đăng bên trang cá nhân ẩn ý chắc gì là chỉ ông kia hay tự nhận về mình đây, hẳn là beat của ổng trong khi ổng mở mồm trong livetream là ko phải, sao liên lạc ông kia đéo tl đi mà còn cái kiểu lên livetream nói linh tinh:))) Hèn! Hay là tưởng tk J nó hiền quá bao vụ nó cho qua thì mình muốn múa gì múa , dùng cái não chút đi nào",1.0
Cho hỏi nhỏ tý ạ_Trần Hồng Hà làm kinh tế giỏi như anh Chung không nhỉ?,0.0
"cay k làm được gì, nhục chưa thằng con lợn trung kì",2.0
Mat day bg chui toi  bát ký  coi chung may ng do di tim may do song ko yên dau,2.0
"uk xl r gỡ ddc hả e ,e nghĩ gì vậy",0.0
vụ bỏ con thì công ty đéo í ới j,0.0
hhh mõm làm đi nói bố m làm cũng đc em ạ,1.0
 mk k hiểu lắm sáng chưa b,0.0
Đéo hiểu kiểu gì phát ngôn được mấy câu nguu như vậy,1.0
So dien thoai con ne 01265675201,0.0
Thân? Chửi học trò như 1 con chó... Thương cái lồl..,2.0
Cái tội nhiều chuyện mê trai,0.0
truyền thống văn hóa tốt đẹp từ thời hòn dái viễn đông nhé :v,1.0
"nhìn cái ml là thấy ""khôn liền"" dữ rồi",2.0
Ngô Tiệp chán Tiệp quá 😌,0.0
Hùm chết để da người chết để tiếng,2.0
Diệp Đình Huy phục cái địt mẹ mày,2.0
liu liu,0.0
Cách này cũng nghĩ Ra tại hạ xin thua.,0.0
"già cái đầu lz, hơn 3x tuổi rồi còn lên đưa cái mặt súc vật lên làm trò bị cả trăm đứa đánh tuổi cháu mày chửi như con súc vật =)))",2.0
Ông cuốn gói khỏi Việt Nam dùm cái,1.0
ngu thì nhận đi abe,1.0
"Nó rút hết xăng ra xong bán lại giá cắt cổ, không mua thì dắt bộ tìm cây xăng mà đổ. Khắm lắm",1.0
Minh đọc cũng hết sức bức xúc đang ngồi trên ghế nhà trường mà hành động như xa hội đen không có tinh người coi thường pháp luật mình nhờ các cấp lãnh đạo lên tiếng và răng đe lấy lại sự công bằng nhất a,0.0
Nó mang một xứ mệnh là phá nát nền bóng đá Việt Nam. Việt Nam thua indo mà nó bắt tay vui vẻ như không có chuyện gì. Thằng lông lá chó đẻ. Fuck you,2.0
Đm mấy thằng này con người ta bán xôi lề đường mà cũng nhẫn tâm cướp xe khốn nạn,2.0
thử con nhung lây cho m thử .m k chử nó đi .đạo đức giả,1.0
" tốt nhất là im lặng bạn ah. Bạn yêu mến bảo vệ thần tượng là tốt nhưng có lúc bạn nên im lặng sẽ tốt hơn. Jack nó đã quá ngu trong chuyện này, lẽ ra có thể điện thoại trao đổi với anh viruss là xong , đang này lại lên statutes rồi … Xem thêm",0.0
Hôm đó a trốc bị hỏi thăm rất nhìu,0.0
thầy sela,0.0
"Cả lũ đàn ông 03 thằng sức đàn ông thua người phụ nữ , ngta bon chen kiếm tiền cả lũ bây , giờ cơ hội cướp giựt của ngta",2.0
Con này hết thuốt chửa chữa rồi xin lỗi . Thua cạn lợi,2.0
Không khác gì bãi cứt của làng streamer =)),1.0
mong con cô sau này lớn lên ko bị 1 thằng đầu b nào đó đ*t xong bỏ haha,2.0
Vãi cả lồn,1.0
Chào người anh em,0.0
3 thằng bố con kia. Mai ra đường đi xe cẩn thận. K công nó nén đứt lìa đôi chân,2.0
"Thằng áp dê ngon thì nói cho thiên hạ biết đi, hay đi làm Thông ngôn cmn đi",1.0
Đợi cl thêm câu địt chị m độ said :v,1.0
Thằng điên.,2.0
"Khi đã cuồng 1 ai đó thì họ sẵn sàng mặc kệ mọi tiếng ns xấu của idol, nhưg tôi vẫn ko hiểu s mọi chuyện đã đến như v mà đóm còn cố đòi lấy lại danh dự cho J nx...H chỉ cs cố gắng tạo lại danh dự th chứ tôi ko hiểu danh dự thk J còn đang ở đâ… Xem thêm",0.0
Mai bay accc,0.0
"Thầy live ở đâu vậy thầy , em mún donet cho thầy hmmm",0.0
"thằng đần duy nhất là thằng nghĩ mình biết tuốt, người ta bait mà cắn từ tối đến giờ =)))",2.0
Dơ vlll nhưng t thích,1.0
Đi làm cũng khổ :((,0.0
"Mày có biết là cái lòi cầm thú chống chọi zs bão lụt mà ko ai quan tâm tới là cái loại gì ko , loại xúc zật nó làm cho có chứ chống chọi con mẹ gì tụi nó ăn của dân quá nên bây h phải chịu trách nhiệm đứng ra chóng chọi cho có thôi con chó ak , hoàng lệ",2.0
Con me mày mày nên cút khỏi đất nước Việt Nam đi,2.0
Lũ ác ôn,2.0
Đội hình đá trận lượt về nhé Coach,0.0
Đọc 1 bài dính hơn chục lần quảng cáo,0.0
Quockhanh Mai hóng,0.0
lol là cười to mà,0.0
bị cả nước chửi ui súc vật vl giống loài súc vật hahahahaha,2.0
"Anh Long n mới thêm thôi, mới nhận thức được lại. Còn t có nói ng k có nhan sắc là k có nhận thức à? Nhét chữ vào môm ng khác thế. K liên quan cook.",1.0
Ca sĩ k-icm đéo gì 🙂 ca sĩ câm,1.0
Lê Phương Linh liều. Vé cao chết mẹ,1.0
"Con ông cháu cha, lắm tiền coi mạng người như cỏ rác . luật pháp phải mạng đền mạng chứ ko chúng nó có tiền sẽ chẳng ai xử đâu",1.0
hiền mà bỏ con?,1.0
Phạt nặng là thế nào . Bắn bỏ mẹ nó đi . Xem chừng nó có âm mưu đó !,1.0
"Tết đương tới, nghĩa là tết đương qua",0.0
sao phải rr thế à ?,1.0
Lủ chó,2.0
Du ma tu thg cho giu xe den thg suc vat chuyen hanh ly,2.0
Dại gái là Tê tái,0.0
"đánh thì ngu, nói chuyện thì đần. Đãn hậu",2.0
Mai Nam Hải a bị xiên có đau không a :((,0.0
 sự thật là thằng rách bỏ con,1.0
"Chó là bạn, đéo phải tôi 😂😂",1.0
Cơm Sườn là thứ SÚC VẬT nên tiếp tục sinh ra những con người có suy nghĩ của SÚC VẬT.,2.0
"Thành Vinh có page ba gà và những người bạn đó , liên hệ xem",0.0
Tìm một bạn nữ cùng cover tình yêu của nhà anh mixi,0.0
lanh dao dang nhau phat bieu coi ai la quan quan phat bieu ngu nhat day ma,1.0
ơ thế s ngta liên hệ làm việc mà ko chịu t có bắt m đi tìm hả? Cái đt để trưng hay gì ko nt gọi được,0.0
"thằng nào cũng đểu như nhau nhưng cái cách thằng quyền chung tiền với thằng mực thì nó 1 trời 1 vực, 100k lải nhải lên lải nhải xuống trong khi thua là chung và muốn gỡ thì gạ kèo lại.",1.0
"Rồi ông sẽ thất bại như cách mà cha ông của ông đã thất bại ở Việt Nam thôi, vì ông chẳng hiểu gì về người Việt và sức mạnh của họ đến từ đâu",0.0
Sorry mẹ mày... Đồ súc vật k biết luật thì nghỉ đi làm trọng tài như mày thì làm trọng tài bắt giải súc vật thui,2.0
"Hello , Chuc ong duoc nhieu suc khoe . Have a wonderful day and take care . LOVE FROM CANADA",0.0
ThanhHuy Nguyen dơ vcl=))),1.0
Cái miệng vòi bò nhức nhúc,1.0
Mấy thằng này sinh ra là để đi ăn trộm lấy của ngt thì cũng k bao jo tồn tại được,1.0
anh ba làm lại giáo án yi đc ko abe <3,0.0
"Đm! Thắm ơi! Lâu lắm rồi ko chửi bậy trên Fb, cơ mà đang cú quá, đéo biết giải toả ở đâu cả, viết ké ở đây nhé! Cái đcm nhà m nữa! Add bố m, bố accept xong lại chặn bố à? Đcm! Hl thế? Bố đéo rảnh để quan tâm chúng m ăn uống ngủ nghỉ chơi bời thế nào đâu! Ranh con đầu bà cmay! Chỗ cm rảnh háng vào làm mấy cái trò ăn cc như thế à? Cái đm!",2.0
tk rách địt mẹ mày,2.0
so vs ông này thì sao thầy 🤣,0.0
Clm :))))) Trí Xuân,1.0
gap 2 thang co moi roi,1.0
Thầy ơi giáo án mới 0177 của con nè :),0.0
Mới lớn mà s.nghĩ nói được như vậy là hiểu nhân cách con người lớn lên sẽ thế nào rồi hãy phạt nặng những con người độc ác này,1.0
Đưa vào nhà máy gan thép,0.0
Mầy im cha đi,1.0
Hlv ngu đần và ấu trỉ,2.0
sao ko lấy tên là Linh Láo Lồn nhỉ ae ??,1.0
Ông ăn Hối Lộ Của ĐT Thái Lan mấy tỷ . Khai báo nhanh đi . Không FIFA Liên Đoàn lại cho ông tạm dừng đấy .! Thành thật khai báo .!,0.0
"Lũ bất tài, vô dụng, học hành không lo, lo ăn chơi, lười biếng xong đổ cho "" Xã hội đổ nát, nhà nước vô dụng "".... Xin lỗi chứ một chục cái nước Mĩ cũng chả gánh nổi đám phá của tụi mày đâu :/",2.0
Ông đang là nỗi căm ghé của người yêu bóng đá Việt nam.,0.0
Tình nghĩa ae có chắc bền lâu 🤣🤣,0.0
:))đàn ông bỏ con = lũ đàn ông tệ bạc ai cũng như nhau Jack bỏ con = mãi ủng hộ a rách :)),2.0
deo biet ns j nua :))),0.0
trình giỏi cái gì bro ơi mở mồm ra là khoe rank dct ct xuống đánh cái rank bk lb game dc game k thì trình gì,1.0
Xin cái lòn đầu mẹ ông,2.0
Nhiệt tình không đúng người,0.0
Biết sao lại thiên vị Việt Nam r,0.0
Đm trọng tài như lồn,2.0
Khoe puồi,1.0
Sao lại cứ đến nụ cười . lên không nghe rõ lời nói.ngừng cho giọng nói vào vô lý,0.0
Đừng chửi súc vật này súc vật nọ các bạn ơi,0.0
Dạo này không thấy đánh con Hecarim jg chán quá,0.0
Thằng ngu,1.0
"Lúc trước không biết page nào có share cmt các thứ, ông thầy nói chuyện ngu vl. Đang tranh luận thì xóa cmt, xong bảo nó phát ngôn bừa bãi, tag người này người khác vào làm chứng để lập biên bản. Trong khi mọi người hỏi nó nói gì thì kêu nó nói bậy nên xóa cmt, chưa kịp chụp ảnh. :v",1.0
Mời Trần Đứa Bo đi,0.0
Đợt nhớ đi ngồi cafe thì có bà dắt cho đi dạo đi qua.mà k hiểu bằng cách nào bà ý vừa quay lại chào bạn mà quay ra đã thấy 2 thằng nó ôm nguyên con chó để chạy đc r.chắc sự việc diễn ra 1 2 giây.k hiểu sai lại nhanh đến như vậy đc.nếu k tận mắt chứng kiến k thể tin đc.chỉ quay lại vẫy tay chào bạn 1 chút quay ra mất luôn con chó đc tài thật,0.0
Thấy đức và quá táo tợn,2.0
Toàn thanh niên sức dài vai rộng đi trộm của phụ nữ mưu sinh,1.0
mong muốn các bạn chia sẻ xem ủng hộ đang kí rộng rãi,0.0
Đâu phải nick ổng đâu,0.0
"Cạn lời với những tn của cậu thanh niên tàn nhẫn đấy ,mong pl phân sử đúng để cậu bé kia",0.0
Trung Hảiii lát đi còn trốn nợ kịp,0.0
Clm bức xúc vãi,1.0
Phạm Dungx dũng cừi,0.0
Nín họng đi má,0.0
So cc cha m ra Đụ đỉ mẹ m,2.0
Mấy thằng chó sủa bậy sướng được anh độ cho đi đóng phim =)),2.0
Cái miệng làm hại cái thân,0.0
Cày thuê là phải đánh như anh immortalstryn này xem mới hấp dẫn,0.0
"Chế độ tốt sinh ra con người tốt . Hết xả súng da đen , trẻ em , CS mỹ lại làm 3 cái trò này ..",1.0
Thêm nải chuối xanh với mấy Nén nhang nữa là vừa,1.0
Sút sinh là co thật,2.0
Coi thường luật nha nước vn ta nên trộm cướp thê thảm,1.0
Nó dàn cảnh trộm xe,0.0
Thôi im mẹ đi fake,1.0
Nhiều cái nói kh thuyết phục lắm nhưng lần này độ đã nói khá thuyết phục đối với bản thân tôi :)),0.0
Rên hay vl,0.0
Đmm.luc trc may bợ lol nó.jo chưi no.do suc vat.bede thay pai roi.nghiep chuong,2.0
Quang Chivas thằng mồm lồn. Mặc váy vl.,2.0
Ủa dzậy công an làm sai ai phạt?ai đền bù?,0.0
"Phong cách ""chịch dở"" 🙈🙈🙈",1.0
Suốt ngày đi làm ô xin như con chó bên mỹ mà bị đá dập mu 2 lần rồi nên đi đái cũng khó sợ nó nhức,1.0
